"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"146",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1421.08",4,"",0,"1262.65"
"147",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",3,"",0,""
"148",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",3,"",0,""
"149",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",3,"",0,""
"150",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",3,"",0,""
"151",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",3,"",0,""
"152",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",3,"",0,""
"153",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",3,"",0,""
"154",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"989.23",4,"",0,"932.96"
"155",85914,125753284,"UŽDAROJI AKCINĖ BENDROVĖ ""KLASIKINIS FASONAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",3,"",0,""
"156",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"157",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"158",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"159",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"160",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"161",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"162",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"163",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"164",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"165",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"166",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"167",720347,126371330,"UAB NK BALTIC","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"168",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"169",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"170",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"171",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"172",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"173",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"174",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"175",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"176",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"177",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"178",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"179",722896,126419362,"UAB ""SMARAGDO ŽIEDAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"180",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"181",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"182",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"183",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"184",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"185",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"186",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"187",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"188",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"189",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"190",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"191",444639,132280860,"UŽDAROJI AKCINĖ BENDROVĖ GINIA","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"192",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",3,"",0,""
"193",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",3,"",0,""
"194",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",3,"",0,""
"195",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",3,"",0,""
"196",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
"197",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",2,"",0,""
"198",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"199",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",2,"",0,""
"200",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",3,"",0,""
"201",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",3,"",0,""
"202",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",3,"",0,""
"203",453769,132915039,"UŽDAROJI AKCINĖ BENDROVĖ ""SILITA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",3,"",0,""
"204",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"994.76",13,"",0,"3048.61"
"205",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1017.84",13,"",0,"3117.67"
"206",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1009.34",13,"",0,"3079.15"
"207",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1086.15",13,"",0,"3314.35"
"208",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1115.20",13,"",0,"3399.28"
"209",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1158.50",12,"",0,"3269.74"
"210",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1341.93",12,"",0,"3835.59"
"211",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1073.42",13,"",0,"3290.90"
"212",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"998.92",13,"",0,"3075.10"
"213",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1032.74",13,"",0,"3178.33"
"214",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"1107.92",13,"",0,"3410.46"
"215",439102,133310153,"UŽDAROJI AKCINĖ BENDROVĖ ""AŠA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1261.13",13,"",0,"3887.72"
"216",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"217",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"218",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"219",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"220",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"221",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"222",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"223",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"224",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"225",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"226",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"227",444078,134298444,"UŽDAROJI AKCINĖ BENDROVĖ ""IMANDRA""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"228",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",3,"",0,""
"229",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",2,"",0,""
"230",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"231",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",2,"",0,""
"232",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
"233",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",2,"",0,""
"234",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",2,"",0,""
"235",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",2,"",0,""
"236",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",2,"",0,""
"237",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",2,"",0,""
"238",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",2,"",0,""
"239",448944,134553051,"UŽDAROJI AKCINĖ BENDROVĖ ""TOP BASKET""","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",2,"",0,""
"240",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",3,"",0,""
"241",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",3,"",0,""
"242",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",3,"",0,""
"243",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",3,"",0,""
"244",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",3,"",0,""
"245",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",3,"",0,""
"246",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",3,"",0,""
"247",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",3,"",0,""
"248",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",3,"",0,""
"249",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",3,"",0,""
"250",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",3,"",0,""
"251",431313,135100068,"UAB RAMZESAS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1447.37",4,"",0,"1260.79"
"252",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"764.34",11,"",0,"1954.16"
"253",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"755.54",11,"",0,"1940.71"
"254",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"783.73",10,"",0,"1804.42"
"255",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"704.78",10,"",0,"1631.34"
"256",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"671.91",12,"",0,"1870.89"
"257",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"803.13",12,"",0,"2251.32"
"258",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1012.17",11,"",0,"2585.60"
"259",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1102.62",11,"",0,"2828.63"
"260",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1049.81",14,"",0,"3381.43"
"261",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1268.49",14,"",0,"4078.64"
"262",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"1198.41",14,"",0,"3854.90"
"263",436112,135673370,"UAB ""AGNAROMA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1144.52",14,"",0,"3702.32"
"264",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"1061.31",33,"",0,"8095.63"
"265",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1276.82",28,"",0,"8132.35"
"266",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"930.25",41,"",0,"8864.86"
"267",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1084.53",42,"",0,"10592.78"
"268",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1102.67",39,"",0,"10065.29"
"269",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1093.36",41,"",0,"10473.61"
"270",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"1128.80",35,"",0,"9160.51"
"271",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"1149.06",35,"",0,"9332.55"
"272",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"1008.95",40,"",0,"9413.65"
"273",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"984.46",44,"",0,"10202.28"
"274",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"1134.55",38,"",0,"10155.35"
"275",436430,135690672,"UŽDAROJI AKCINĖ BENDROVĖ ROFOLIS","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"1021.23",38,"",0,"9154.05"
"276",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"837.50",4,"",0,"741.05"
"277",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"837.50",4,"",0,"741.05"
"278",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"759.24",4,"",0,"674.46"
"279",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"553.29",4,"",0,"499.25"
"280",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"798.86",4,"",0,"703.53"
"281",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"837.50",4,"",0,"738.05"
"282",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"837.50",4,"",0,"738.05"
"283",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"837.50",4,"",0,"738.05"
"284",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"827.40",4,"",0,"728.24"
"285",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"837.50",4,"",0,"738.05"
"286",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"837.50",4,"",0,"738.05"
"287",436616,135700337,"UAB ""TRIMATAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"788.70",4,"",0,"694.09"
"288",437794,135717190,"UAB ""ALSEKA KAUNAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"1482.02",6,"",0,"2050.92"
"289",437794,135717190,"UAB ""ALSEKA KAUNAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1397.13",6,"",0,"1943.21"
"290",437794,135717190,"UAB ""ALSEKA KAUNAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"1488.75",6,"",0,"2060.71"
"291",437794,135717190,"UAB ""ALSEKA KAUNAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1485.67",6,"",0,"2056.22"
"292",437794,135717190,"UAB ""ALSEKA KAUNAS""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1492.00",6,"",0,"2065.45"
